Group,Province State,Country Region,iso2,iso3,Subregion,Population-2020,Latitude,Longitude,Location Geom,Continent,Continent Code,Region,Country,Daily Values,Date,Values,Values per Mil
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,5/16/2020,782,37
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/16/2020,51,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,5/16/2020,604,28
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/16/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,5/15/2020,780,37
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/15/2020,51,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,5/15/2020,595,28
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/15/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,5/14/2020,773,36
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/14/2020,51,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,5/14/2020,592,28
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/14/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,5/13/2020,766,36
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/13/2020,51,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,5/13/2020,588,28
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/13/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,5/12/2020,760,36
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/12/2020,50,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,5/12/2020,584,27
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/12/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,5/11/2020,751,35
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/11/2020,49,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,5/11/2020,77,3
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/11/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,5/10/2020,748,35
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/10/2020,48,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,5/10/2020,569,27
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/10/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,5/1/2020,645,30
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/1/2020,43,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,5/1/2020,506,24
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,5/1/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/9/2020,414,19
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/9/2020,23,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/9/2020,134,6
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/9/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/8/2020,384,18
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/8/2020,19,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/8/2020,127,6
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/8/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/7/2020,364,17
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/7/2020,18,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/7/2020,108,5
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/7/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/6/2020,345,16
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/6/2020,17,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/6/2020,90,4
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/6/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/5/2020,318,15
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/5/2020,16,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/5/2020,66,3
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/5/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/4/2020,302,14
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/4/2020,16,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/4/2020,48,2
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/4/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/30/2020,641,30
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/30/2020,43,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/30/2020,498,23
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/30/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/3/2020,288,13
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/3/2020,16,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/3/2020,50,2
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/3/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/29/2020,638,30
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/29/2020,42,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/29/2020,476,22
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/29/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/28/2020,635,30
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/28/2020,42,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/28/2020,469,22
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/28/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/27/2020,635,30
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/27/2020,42,2
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/27/2020,453,21
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/27/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/26/2020,629,30
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/26/2020,41,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/26/2020,442,21
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/26/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/25/2020,629,30
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/25/2020,41,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/25/2020,425,20
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/25/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/24/2020,616,29
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/24/2020,41,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/24/2020,410,19
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/24/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/23/2020,609,29
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/23/2020,39,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/23/2020,389,18
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/23/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/22/2020,609,29
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/22/2020,38,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/22/2020,362,17
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/22/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/21/2020,581,27
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/21/2020,38,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/21/2020,357,17
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/21/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/20/2020,576,27
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/20/2020,36,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/20/2020,338,16
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/20/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/2/2020,288,13
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/2/2020,16,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/2/2020,50,2
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/2/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/19/2020,576,27
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/19/2020,36,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/19/2020,338,16
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/19/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/18/2020,557,26
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/18/2020,35,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/18/2020,294,14
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/18/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/17/2020,546,26
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/17/2020,32,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/17/2020,257,12
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/17/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/16/2020,542,25
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/16/2020,32,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/16/2020,226,10
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/16/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/15/2020,528,25
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/15/2020,30,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/15/2020,177,8
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/15/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/14/2020,515,24
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/14/2020,28,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/14/2020,170,8
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/14/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/13/2020,497,23
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/13/2020,27,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/13/2020,161,7
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/13/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/12/2020,484,23
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/12/2020,27,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/12/2020,155,7
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/12/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/11/2020,443,21
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/11/2020,24,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/11/2020,146,6
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/11/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/10/2020,443,21
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/10/2020,24,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,-7,4/10/2020,146,6
Tests,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/10/2020,0,0
Confirmed Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,1,4/1/2020,261,12
Deaths,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,4/1/2020,14,0
